,cpu,mem
51756,796.34,32.43
51757,793.61,32.43
51758,793.61,32.43
51759,798.91,32.43
51760,798.91,32.43
51761,796.05,32.43
51762,796.05,32.43
51763,797.02,32.43
51764,797.02,32.43
51765,796.36,32.43
51766,796.36,32.43
51767,796.36,32.43
51768,793.42,32.43
51769,793.42,32.43
51770,801.69,32.43
51771,801.69,32.43
51772,794.44,32.43
51773,794.44,32.43
51774,795.99,32.43
51775,795.99,32.43
51776,798.34,32.43
51777,798.34,32.43
51778,711.16,42.03
51779,711.16,42.03
51780,100.22,42.04
51781,100.22,42.04
51782,100.15,42.06
51783,100.15,42.06
51784,100.33,15.70
51785,100.33,15.70
51786,266.51,21.69
51787,266.51,21.69
51788,795.80,21.69
51789,795.80,21.69
51790,796.34,21.69
51791,796.34,21.69
51792,561.68,25.26
51793,561.68,25.26
51794,141.59,8.43
51795,141.59,8.43
51796,530.13,5.42
51797,530.13,5.42
51798,99.99,12.82
51799,99.99,12.82
51800,100.60,16.38
51801,100.60,16.38
51802,100.09,19.95
51803,100.09,19.95
51804,359.79,30.24
51805,359.79,30.24
51806,795.49,30.24
51807,795.49,30.24
51808,798.22,30.24
51809,798.22,30.24
51810,796.16,30.24
51811,796.16,30.24
51812,794.07,30.24
51813,794.07,30.24
51814,796.70,30.24
51815,796.70,30.24
51816,795.89,30.24
51817,795.89,30.24
51818,795.91,30.24
51819,795.91,30.24
51820,795.91,30.24
51821,800.01,30.24
51822,800.01,30.24
51823,795.29,30.24
51824,795.29,30.24
51825,798.97,30.24
51826,798.97,30.24
51827,708.72,30.24
51828,708.72,30.24
51829,170.28,39.49
51830,170.28,39.49
51831,100.19,39.49
51832,100.19,39.49
51833,99.82,24.13
51834,99.82,24.13
51835,100.25,19.15
51836,100.25,19.15
51837,476.39,25.13
51838,476.39,25.13
51839,797.18,25.13
51840,797.18,25.13
51841,792.80,25.13
51842,792.80,25.13
51843,794.73,25.13
51844,794.73,25.13
51845,798.33,25.13
51846,798.33,25.13
51847,201.75,29.98
51848,201.75,29.98
51849,281.29,4.29
51850,281.29,4.29
51851,100.50,11.62
51852,100.50,11.62
51853,100.36,15.23
51854,100.36,15.23
51855,100.18,19.23
51856,100.18,19.23
51857,592.02,27.31
51858,592.02,27.31
51859,793.93,27.31
51860,793.93,27.31
51861,797.35,27.31
51862,797.35,27.31
51863,796.29,27.31
51864,796.29,27.31
51865,800.11,27.31
51866,800.11,27.31
51867,795.07,27.31
51868,795.07,27.31
51869,796.83,27.31
51870,796.83,27.31
51871,796.33,27.31
51872,796.33,27.31
51873,797.05,27.31
51874,797.05,27.31
51875,791.50,27.31
51876,791.50,27.31
51877,223.30,35.80
51878,223.30,35.80
51879,223.30,35.80
51880,100.05,35.82
51881,100.05,35.82
51882,100.47,24.40
51883,100.47,24.40
51884,100.00,19.86
51885,100.00,19.86
51886,172.81,28.78
51887,172.81,28.78
51888,796.81,28.78
51889,796.81,28.78
51890,797.16,28.78
51891,797.16,28.78
51892,794.66,28.78
51893,794.66,28.78
51894,797.38,28.78
51895,797.38,28.78
51896,793.18,28.78
51897,793.18,28.78
51898,797.70,28.78
51899,797.70,28.78
51900,401.72,35.08
51901,401.72,35.08
51902,100.49,35.10
51903,100.49,35.10
51904,178.08,9.05
51905,178.08,9.05
51906,99.61,12.73
51907,99.61,12.73
51908,100.32,18.08
51909,100.32,18.08
51910,652.13,23.69
51911,652.13,23.69
51912,794.28,23.69
51913,794.28,23.69
51914,795.70,23.69
51915,795.70,23.69
51916,792.79,23.69
51917,792.79,23.69
51918,797.03,23.69
51919,797.03,23.69
51920,793.77,23.69
51921,793.77,23.69
51922,796.88,23.69
51923,796.88,23.69
51924,797.57,23.69
51925,797.57,23.69
51926,273.63,31.13
51927,273.63,31.13
51928,100.24,31.15
51929,100.24,31.15
51930,99.81,16.75
51931,99.81,16.75
51932,100.35,20.44
51933,100.35,20.44
51934,100.46,27.18
51935,100.46,27.18
51936,687.56,31.15
51937,687.56,31.15
51938,687.56,31.15
51939,795.94,31.15
51940,795.94,31.15
51941,799.03,31.15
51942,799.03,31.15
51943,797.08,31.15
51944,797.08,31.15
51945,792.91,31.15
51946,792.91,31.15
51947,798.50,31.15
51948,798.50,31.15
51949,797.33,31.15
51950,797.33,31.15
51951,792.39,31.15
51952,792.39,31.15
51953,225.21,38.60
51954,225.21,38.60
51955,99.84,38.61
51956,99.84,38.61
51957,213.24,8.13
51958,213.24,8.13
51959,100.58,11.96
51960,100.58,11.96
51961,277.21,20.27
51962,277.21,20.27
51963,793.39,20.27
51964,793.39,20.27
51965,797.16,20.27
51966,797.16,20.27
51967,795.77,20.27
51968,795.77,20.27
51969,792.72,20.27
51970,792.72,20.27
51971,796.84,20.27
51972,796.84,20.27
51973,795.26,20.27
51974,795.26,20.27
51975,138.15,26.59
51976,138.15,26.59
51977,100.10,18.30
51978,100.10,18.30
51979,100.43,18.24
51980,100.43,18.24
51981,99.84,21.86
51982,99.84,21.86
51983,99.85,31.11
51984,99.85,31.11
51985,744.58,33.16
51986,744.58,33.16
51987,794.27,33.16
51988,794.27,33.16
51989,795.97,33.16
51990,795.97,33.16
51991,794.96,33.16
51992,794.96,33.16
51993,794.67,33.16
51994,794.67,33.16
51995,797.59,33.16
51996,797.59,33.16
51997,796.08,33.16
51998,796.08,33.16
51999,796.08,33.16
52000,797.53,33.16
52001,797.53,33.16
52002,797.67,33.16
52003,797.67,33.16
52004,795.72,33.16
52005,795.72,33.16
52006,347.70,41.55
52007,347.70,41.55
52008,100.27,41.64
52009,100.27,41.64
52010,248.15,11.65
52011,248.15,11.65
52012,140.34,8.32
52013,140.34,8.32
52014,114.28,16.34
52015,114.28,16.34
52016,800.28,16.34
52017,800.28,16.34
52018,792.90,16.34
52019,792.90,16.34
52020,797.29,16.34
52021,797.29,16.34
52022,793.70,16.34
52023,793.70,16.34
52024,616.28,21.19
52025,616.28,21.19
52026,100.42,11.58
52027,100.42,11.58
52028,100.02,15.98
52029,100.02,15.98
52030,99.94,19.49
52031,99.94,19.49
52032,100.49,23.04
52033,100.49,23.04
52034,212.30,33.92
52035,212.30,33.92
52036,798.60,33.92
52037,798.60,33.92
52038,796.33,33.92
52039,796.33,33.92
52040,796.11,33.92
52041,796.11,33.92
52042,794.04,33.92
52043,794.04,33.92
52044,797.71,33.92
52045,797.71,33.92
52046,793.86,33.92
52047,793.86,33.92
52048,800.04,33.92
52049,800.04,33.92
52050,797.14,33.92
52051,797.14,33.92
52052,793.79,33.92
52053,793.79,33.92
52054,794.82,33.92
52055,794.82,33.92
52056,795.94,33.92
52057,795.94,33.92
52058,795.94,33.92
52059,326.55,43.14
52060,326.55,43.14
52061,100.34,43.16
52062,100.34,43.16
52063,100.09,20.15
52064,100.09,20.15
52065,506.49,14.10
52066,506.49,14.10
52067,191.96,7.29
52068,191.96,7.29
52069,294.33,13.24
52070,294.33,13.24
52071,797.36,13.24
52072,797.36,13.24
52073,791.70,13.24
52074,791.70,13.24
52075,630.88,16.80
52076,630.88,16.80
52077,100.25,12.47
52078,100.25,12.47
52079,100.32,16.07
52080,100.32,16.07
52081,100.20,19.56
52082,100.20,19.56
52083,99.91,23.07
52084,99.91,23.07
52085,290.35,33.79
52086,290.35,33.79
52087,793.34,33.79
52088,793.34,33.79
52089,799.59,33.79
52090,799.59,33.79
52091,797.11,33.79
52092,797.11,33.79
52093,792.60,33.79
52094,792.60,33.79
52095,796.98,33.79
52096,796.98,33.79
52097,789.77,33.79
52098,789.77,33.79
52099,802.41,33.79
52100,802.41,33.79
52101,795.31,33.79
52102,795.31,33.79
52103,797.32,33.79
52104,797.32,33.79
52105,785.74,33.79
52106,785.74,33.79
52107,797.20,33.79
52108,797.20,33.79
52109,620.44,41.82
52110,620.44,41.82
52111,100.24,43.41
52112,100.24,43.41
52113,100.09,43.42
52114,100.09,43.42
52115,100.36,14.61
52116,100.36,14.61
52117,605.30,17.60
52118,605.30,17.60
52119,605.30,17.60
52120,682.54,19.80
52121,682.54,19.80
52122,100.35,7.57
52123,100.35,7.57
52124,636.63,10.46
52125,636.63,10.46
52126,710.43,12.75
52127,710.43,12.75
52128,99.70,12.57
52129,99.70,12.57
52130,100.35,15.73
52131,100.35,15.73
52132,99.83,19.25
52133,99.83,19.25
52134,100.69,22.79
52135,100.69,22.79
52136,532.85,32.52
52137,532.85,32.52
52138,795.96,32.52
52139,795.96,32.52
52140,795.99,32.52
52141,795.99,32.52
52142,796.11,32.52
52143,796.11,32.52
52144,795.99,32.52
52145,795.99,32.52
52146,796.58,32.52
52147,796.58,32.52
52148,796.91,32.52
52149,796.91,32.52
52150,795.68,32.52
52151,795.68,32.52
52152,797.29,32.52
52153,797.29,32.52
52154,797.31,32.52
52155,797.31,32.52
52156,792.56,32.52
52157,792.56,32.52
52158,799.02,32.52
52159,799.02,32.52
52160,286.07,42.13
52161,286.07,42.13
52162,99.76,42.14
52163,99.76,42.14
52164,100.21,21.88
52165,100.21,21.88
52166,99.98,17.52
52167,99.98,17.52
52168,644.59,21.34
52169,644.59,21.34
52170,795.23,21.34
52171,795.23,21.34
52172,800.66,21.34
52173,800.66,21.34
52174,181.53,8.76
52175,181.53,8.76
52176,504.96,8.52
52177,504.96,8.52
52178,504.96,8.52
52179,246.03,9.46
52180,246.03,9.46
52181,99.98,14.13
52182,99.98,14.13
52183,100.45,17.65
52184,100.45,17.65
52185,100.19,22.35
52186,100.19,22.35
52187,595.74,30.31
52188,595.74,30.31
52189,794.25,30.31
52190,794.25,30.31
52191,798.60,30.31
52192,798.60,30.31
52193,795.87,30.31
52194,795.87,30.31
52195,796.59,30.31
52196,796.59,30.31
52197,798.57,30.31
52198,798.57,30.31
52199,797.38,30.31
52200,797.38,30.31
52201,795.81,30.31
52202,795.81,30.31
52203,796.18,30.31
52204,796.18,30.31
52205,795.37,30.31
52206,795.37,30.31
52207,797.09,30.31
52208,797.09,30.31
52209,514.88,39.53
52210,514.88,39.53
52211,100.31,39.55
52212,100.31,39.55
52213,100.09,39.56
52214,100.09,39.56
52215,99.92,16.60
52216,99.92,16.60
52217,99.92,22.22
52218,99.92,22.22
52219,698.20,25.13
52220,698.20,25.13
52221,798.20,25.13
52222,798.20,25.13
52223,795.76,25.13
52224,795.76,25.13
52225,793.26,25.13
52226,793.26,25.13
52227,516.12,29.98
52228,516.12,29.98
52229,195.97,7.56
52230,195.97,7.56
52231,181.93,10.44
52232,181.93,10.44
52233,100.46,14.01
52234,100.46,14.01
52235,100.70,17.61
52236,100.70,17.61
52237,100.70,17.61
52238,351.73,27.31
52239,351.73,27.31
52240,798.53,27.31
52241,798.53,27.31
52242,796.90,27.31
52243,796.90,27.31
52244,794.72,27.31
52245,794.72,27.31
52246,798.69,27.31
52247,798.69,27.31
52248,795.94,27.31
52249,795.94,27.31
52250,798.68,27.31
52251,798.68,27.31
52252,795.09,27.31
52253,795.09,27.31
52254,796.27,27.31
52255,796.27,27.31
52256,796.32,27.31
52257,796.32,27.31
52258,460.36,35.80
52259,460.36,35.80
52260,100.17,35.81
52261,100.17,35.81
52262,100.19,19.93
52263,100.19,19.93
52264,99.91,18.11
52265,99.91,18.11
52266,100.40,21.98
52267,100.40,21.98
52268,611.17,28.31
52269,611.17,28.31
52270,799.43,28.31
52271,799.43,28.31
52272,795.81,28.31
52273,795.81,28.31
52274,796.93,28.31
52275,796.93,28.31
52276,796.19,28.31
52277,796.19,28.31
52278,796.49,28.31
52279,796.49,28.31
52280,449.52,34.46
52281,449.52,34.46
52282,99.89,34.48
52283,99.89,34.48
52284,201.11,9.34
52285,201.11,9.34
52286,99.90,12.98
52287,99.90,12.98
52288,99.65,17.36
52289,99.65,17.36
52290,625.15,24.20
52291,625.15,24.20
52292,796.47,24.20
52293,796.47,24.20
52294,797.96,24.20
52295,797.96,24.20
52296,797.96,24.20
52297,796.14,24.20
52298,796.14,24.20
52299,797.24,24.20
52300,797.24,24.20
52301,794.15,24.20
52302,794.15,24.20
52303,796.37,24.20
52304,796.37,24.20
52305,798.05,24.20
52306,798.05,24.20
52307,541.32,31.80
52308,541.32,31.80
52309,99.92,31.82
52310,99.92,31.82
52311,100.41,20.39
52312,100.41,20.39
52313,99.67,18.78
52314,99.67,18.78
52315,100.21,22.55
52316,100.21,22.55
52317,358.20,31.32
52318,358.20,31.32
52319,796.31,31.32
52320,796.31,31.32
52321,794.75,31.32
52322,794.75,31.32
52323,795.68,31.32
52324,795.68,31.32
52325,798.58,31.32
52326,798.58,31.32
52327,794.83,31.32
52328,794.83,31.32
52329,796.81,31.32
52330,796.81,31.32
52331,791.60,31.32
52332,791.60,31.32
52333,618.57,38.77
52334,618.57,38.77
52335,100.43,38.77
52336,100.43,38.77
52337,181.29,3.98
52338,181.29,3.98
52339,99.78,10.07
52340,99.78,10.07
52341,100.62,14.12
52342,100.62,14.12
52343,638.72,20.27
52344,638.72,20.27
52345,798.22,20.27
52346,798.22,20.27
52347,793.42,20.27
52348,793.42,20.27
52349,794.03,20.27
52350,794.03,20.27
52351,794.03,20.27
52352,798.49,20.27
52353,798.49,20.27
52354,795.17,20.27
52355,795.17,20.27
52356,653.84,26.58
52357,653.84,26.58
52358,100.19,26.59
52359,100.19,26.59
52360,100.40,20.47
52361,100.40,20.47
52362,99.85,19.03
52363,99.85,19.03
52364,99.99,22.63
52365,99.99,22.63
52366,201.87,33.16
52367,201.87,33.16
52368,796.67,33.16
52369,796.67,33.16
52370,796.96,33.16
52371,796.96,33.16
52372,796.17,33.16
52373,796.17,33.16
52374,798.48,33.16
52375,798.48,33.16
52376,795.08,33.16
52377,795.08,33.16
52378,794.61,33.16
52379,794.61,33.16
52380,796.06,33.16
52381,796.06,33.16
52382,798.27,33.16
52383,798.27,33.16
52384,796.78,33.16
52385,796.78,33.16
52386,734.44,33.16
52387,734.44,33.16
52388,144.31,41.51
52389,144.31,41.51
52390,100.17,41.64
52391,100.17,41.64
52392,269.59,3.27
52393,269.59,3.27
52394,100.28,9.32
52395,100.28,9.32
52396,255.61,16.71
52397,255.61,16.71
52398,795.19,16.71
52399,795.19,16.71
52400,799.45,16.71
52401,799.45,16.71
52402,792.83,16.71
52403,792.83,16.71
52404,798.15,16.71
52405,798.15,16.71
52406,395.72,21.68
52407,395.72,21.68
52408,395.72,21.68
52409,99.80,14.96
52410,99.80,14.96
52411,100.25,17.19
52412,100.25,17.19
52413,99.79,20.74
52414,99.79,20.74
52415,100.19,24.34
52416,100.19,24.34
52417,474.50,34.06
52418,474.50,34.06
52419,798.97,34.06
52420,798.97,34.06
52421,796.24,34.06
52422,796.24,34.06
52423,794.91,34.06
52424,794.91,34.06
52425,796.77,34.06
52426,796.77,34.06
52427,795.34,34.06
52428,795.34,34.06
52429,800.23,34.06
52430,800.23,34.06
52431,795.12,34.06
52432,795.12,34.06
52433,796.19,34.06
52434,796.19,34.06
52435,795.34,34.06
52436,795.34,34.06
52437,797.02,34.06
52438,797.02,34.06
52439,337.71,43.17
52440,337.71,43.17
52441,100.12,43.26
52442,100.12,43.26
52443,99.81,11.95
52444,99.81,11.95
52445,552.03,15.01
52446,552.03,15.01
52447,99.32,8.25
52448,99.32,8.25
52449,477.75,13.17
52450,477.75,13.17
52451,795.97,13.17
52452,795.97,13.17
52453,797.77,13.17
52454,797.77,13.17
52455,478.72,16.75
52456,478.72,16.75
52457,100.17,15.37
52458,100.17,15.37
52459,100.09,17.11
52460,100.09,17.11
52461,99.82,20.63
52462,99.82,20.63
52463,100.37,24.37
52464,100.37,24.37
52465,548.90,33.79
52466,548.90,33.79
52467,548.90,33.79
52468,796.42,33.79
52469,796.42,33.79
52470,795.11,33.79
52471,795.11,33.79
52472,796.61,33.79
52473,796.61,33.79
52474,793.32,33.79
52475,793.32,33.79
52476,799.11,33.79
52477,799.11,33.79
52478,791.40,33.79
52479,791.40,33.79
52480,798.95,33.79
52481,798.95,33.79
52482,798.26,33.79
52483,798.26,33.79
52484,797.90,33.79
52485,797.90,33.79
52486,795.22,33.79
52487,795.22,33.79
52488,795.54,33.79
52489,795.54,33.79
52490,373.49,43.40
52491,373.49,43.40
52492,100.04,43.41
52493,100.04,43.41
52494,100.34,43.43
52495,100.34,43.43
52496,146.66,17.32
52497,146.66,17.32
52498,794.26,17.32
52499,794.26,17.32
52500,375.31,7.24
52501,375.31,7.24
52502,269.08,10.66
52503,269.08,10.66
52504,793.02,10.66
52505,793.02,10.66
52506,473.34,13.06
52507,473.34,13.06
52508,100.01,15.68
52509,100.01,15.68
52510,100.10,16.81
52511,100.10,16.81
52512,100.17,20.32
52513,100.17,20.32
52514,99.73,30.00
52515,99.73,30.00
52516,716.39,32.62
52517,716.39,32.62
52518,797.82,32.62
52519,797.82,32.62
52520,797.47,32.62
52521,797.47,32.62
52522,796.74,32.62
52523,796.74,32.62
52524,796.74,32.62
52525,796.90,32.62
52526,796.90,32.62
52527,797.38,32.62
52528,797.38,32.62
52529,796.62,32.62
52530,796.62,32.62
52531,795.06,32.62
52532,795.06,32.62
52533,800.16,32.62
52534,800.16,32.62
52535,790.27,32.62
52536,790.27,32.62
52537,798.94,32.62
52538,798.94,32.62
52539,577.67,40.32
52540,577.67,40.32
52541,99.97,42.23
52542,99.97,42.23
52543,99.61,42.25
52544,99.61,42.25
52545,100.38,15.34
52546,100.38,15.34
52547,313.54,21.00
52548,313.54,21.00
52549,795.80,21.00
52550,795.80,21.00
52551,798.75,21.00
52552,798.75,21.00
52553,307.52,24.35
52554,307.52,24.35
52555,403.76,8.61
52556,403.76,8.61
52557,352.93,7.86
52558,352.93,7.86
52559,100.31,13.69
52560,100.31,13.69
52561,100.18,17.25
52562,100.18,17.25
52563,100.17,20.82
52564,100.17,20.82
52565,421.96,30.95
52566,421.96,30.95
52567,794.52,30.95
52568,794.52,30.95
52569,797.57,30.95
52570,797.57,30.95
52571,797.88,30.95
52572,797.88,30.95
52573,796.69,30.95
52574,796.69,30.95
52575,794.71,30.95
52576,794.71,30.95
52577,798.12,30.95
52578,798.12,30.95
52579,797.19,30.95
52580,797.19,30.95
52581,797.19,30.95
52582,794.63,30.95
52583,794.63,30.95
52584,797.09,30.95
52585,797.09,30.95
52586,796.05,30.95
52587,796.05,30.95
52588,762.83,30.95
52589,762.83,30.95
52590,157.77,40.38
52591,157.77,40.38
52592,100.21,40.39
52593,100.21,40.39
52594,100.40,24.47
52595,100.40,24.47
52596,100.25,19.26
52597,100.25,19.26
52598,506.77,24.91
52599,506.77,24.91
52600,797.40,24.91
52601,797.40,24.91
52602,793.75,24.91
52603,793.75,24.91
52604,797.86,24.91
52605,797.86,24.91
52606,639.91,29.61
52607,639.91,29.61
52608,99.84,7.44
52609,99.84,7.44
52610,386.97,7.70
52611,386.97,7.70
52612,99.72,12.93
52613,99.72,12.93
52614,100.05,16.53
52615,100.05,16.53
52616,100.24,26.70
52617,100.24,26.70
52618,755.13,27.90
52619,755.13,27.90
52620,796.14,27.90
52621,796.14,27.90
52622,794.83,27.90
52623,794.83,27.90
52624,796.69,27.90
52625,796.69,27.90
52626,797.34,27.90
52627,797.34,27.90
52628,795.40,27.90
52629,795.40,27.90
52630,799.06,27.90
52631,799.06,27.90
52632,797.02,27.90
52633,797.02,27.90
52634,794.10,27.90
52635,794.10,27.90
52636,706.19,27.90
52637,706.19,27.90
52638,113.54,36.58
52639,113.54,36.58
52640,99.61,36.59
52641,99.61,36.59
52642,99.61,36.59
52643,100.47,16.66
52644,100.47,16.66
52645,100.04,20.45
52646,100.04,20.45
52647,300.65,28.50
52648,300.65,28.50
52649,798.17,28.50
52650,798.17,28.50
52651,794.91,28.50
52652,794.91,28.50
52653,796.11,28.50
52654,796.11,28.50
52655,795.32,28.50
52656,795.32,28.50
52657,794.19,28.50
52658,794.19,28.50
52659,796.20,28.50
52660,796.20,28.50
52661,265.68,34.65
52662,265.68,34.65
52663,211.95,3.22
52664,211.95,3.22
52665,100.34,10.55
52666,100.34,10.55
52667,99.72,14.21
52668,99.72,14.21
52669,156.23,24.20
52670,156.23,24.20
52671,797.18,24.20
52672,797.18,24.20
52673,797.20,24.20
52674,797.20,24.20
52675,797.20,24.20
52676,797.20,24.20
52677,795.86,24.20
52678,795.86,24.20
52679,797.83,24.20
52680,797.83,24.20
52681,798.77,24.20
52682,798.77,24.20
52683,795.60,24.20
52684,795.60,24.20
52685,795.52,24.20
52686,795.52,24.20
52687,476.07,31.80
52688,476.07,31.80
52689,100.32,31.82
52690,100.32,31.82
52691,99.89,20.07
52692,99.89,20.07
52693,100.59,18.56
52694,100.59,18.56
52695,100.13,22.29
52696,100.13,22.29
52697,382.79,30.81
52698,382.79,30.81
52699,796.95,30.81
52700,796.95,30.81
52701,796.95,30.81
52702,795.64,30.81
52703,795.64,30.81
52704,783.80,30.81
52705,783.80,30.81
52706,808.32,30.81
52707,808.32,30.81
52708,793.06,30.81
52709,793.06,30.81
52710,795.36,30.81
52711,795.36,30.81
52712,796.42,30.81
52713,796.42,30.81
52714,359.89,38.09
52715,359.89,38.09
52716,100.03,38.10
52717,100.03,38.10
52718,237.98,7.24
52719,237.98,7.24
52720,100.06,11.24
52721,100.06,11.24
52722,100.03,19.63
52723,100.03,19.63
52724,760.83,20.74
52725,760.83,20.74
52726,795.02,20.74
52727,795.02,20.74
52728,797.07,20.74
52729,797.07,20.74
52730,795.10,20.74
52731,795.10,20.74
52732,796.37,20.74
52733,796.37,20.74
52734,796.42,20.74
52735,796.42,20.74
52736,472.35,27.19
52737,472.35,27.19
52738,100.25,27.21
52739,100.25,27.21
52740,100.24,22.66
52741,100.24,22.66
52742,100.23,19.83
52743,100.23,19.83
52744,99.97,23.46
52745,99.97,23.46
52746,326.81,33.32
52747,326.81,33.32
52748,794.81,33.32
52749,794.81,33.32
52750,796.43,33.32
52751,796.43,33.32
52752,794.81,33.32
52753,794.81,33.32
52754,796.37,33.32
52755,796.37,33.32
52756,797.72,33.32
52757,797.72,33.32
52758,792.92,33.32
52759,792.92,33.32
52760,792.92,33.32
52761,797.47,33.32
52762,797.47,33.32
52763,795.39,33.32
52764,795.39,33.32
52765,799.14,33.32
52766,799.14,33.32
52767,407.67,41.46
52768,407.67,41.46
52769,100.09,41.67
52770,100.09,41.67
52771,100.10,10.02
52772,100.10,10.02
52773,260.12,7.19
52774,260.12,7.19
52775,100.22,11.14
52776,100.22,11.14
52777,592.00,16.70
52778,592.00,16.70
52779,793.78,16.70
52780,793.78,16.70
52781,796.91,16.70
52782,796.91,16.70
52783,797.48,16.70
52784,797.48,16.70
52785,798.32,16.70
52786,798.32,16.70
52787,220.09,21.84
52788,220.09,21.84
52789,99.88,16.81
52790,99.88,16.81
52791,100.18,17.84
52792,100.18,17.84
52793,99.79,21.39
52794,99.79,21.39
52795,100.42,25.14
52796,100.42,25.14
52797,570.07,34.20
52798,570.07,34.20
52799,797.66,34.20
52800,797.66,34.20
52801,794.65,34.20
52802,794.65,34.20
52803,795.31,34.20
52804,795.31,34.20
52805,796.46,34.20
52806,796.46,34.20
52807,795.95,34.20
52808,795.95,34.20
52809,798.17,34.20
52810,798.17,34.20
52811,798.54,34.20
52812,798.54,34.20
52813,792.38,34.20
52814,792.38,34.20
52815,796.17,34.20
52816,796.17,34.20
52817,799.00,34.20
52818,799.00,34.20
52819,799.00,34.20
52820,566.99,43.14
52821,566.99,43.14
52822,100.57,43.29
52823,100.57,43.29
52824,99.81,43.43
52825,99.81,43.43
52826,290.75,13.70
52827,290.75,13.70
52828,396.18,6.17
52829,396.18,6.17
52830,100.08,12.63
52831,100.08,12.63
52832,774.60,13.46
52833,774.60,13.46
52834,793.03,13.46
52835,793.03,13.46
52836,799.06,13.46
52837,799.06,13.46
52838,196.26,8.92
52839,196.26,8.92
52840,100.14,14.97
52841,100.14,14.97
52842,100.10,18.45
52843,100.10,18.45
52844,100.18,21.99
52845,100.18,21.99
52846,99.56,33.91
52847,99.56,33.91
52848,785.54,33.91
52849,785.54,33.91
52850,798.23,33.91
52851,798.23,33.91
52852,797.70,33.91
52853,797.70,33.91
52854,796.90,33.91
52855,796.90,33.91
52856,796.25,33.91
52857,796.25,33.91
52858,795.45,33.91
52859,795.45,33.91
52860,797.50,33.91
52861,797.50,33.91
52862,796.03,33.91
52863,796.03,33.91
52864,797.54,33.91
52865,797.54,33.91
52866,795.25,33.91
52867,795.25,33.91
52868,795.47,33.91
52869,795.47,33.91
52870,272.74,43.52
52871,272.74,43.52
52872,272.74,43.52
52873,100.25,43.53
52874,100.25,43.53
52875,99.82,21.99
52876,99.82,21.99
52877,318.91,17.05
52878,318.91,17.05
52879,795.04,17.05
52880,795.04,17.05
52881,211.49,6.55
52882,211.49,6.55
52883,439.97,10.57
52884,439.97,10.57
52885,796.65,10.57
52886,796.65,10.57
52887,326.82,6.99
52888,326.82,6.99
52889,100.34,13.88
52890,100.34,13.88
52891,99.90,17.37
52892,99.90,17.37
52893,100.20,20.90
52894,100.20,20.90
52895,144.15,32.62
52896,144.15,32.62
52897,806.50,32.62
52898,806.50,32.62
52899,795.91,32.62
52900,795.91,32.62
52901,800.05,32.62
52902,800.05,32.62
52903,791.22,32.62
52904,791.22,32.62
52905,798.91,32.62
52906,798.91,32.62
52907,798.39,32.62
52908,798.39,32.62
52909,793.15,32.62
52910,793.15,32.62
52911,798.30,32.62
52912,798.30,32.62
52913,796.19,32.62
52914,796.19,32.62
52915,798.19,32.62
52916,798.19,32.62
52917,793.05,32.62
52918,793.05,32.62
52919,419.64,42.22
52920,419.64,42.22
52921,100.08,42.23
52922,100.08,42.23
52923,100.33,42.25
52924,100.33,42.25
52925,100.35,16.29
52926,100.35,16.29
52927,100.35,16.29
52928,476.05,21.00
52929,476.05,21.00
52930,796.44,21.00
52931,796.44,21.00
52932,794.05,21.00
52933,794.05,21.00
52934,207.11,9.10
52935,207.11,9.10
52936,492.03,8.83
52937,492.03,8.83
52938,306.60,8.38
52939,306.60,8.38
52940,100.28,13.88
52941,100.28,13.88
52942,100.36,17.44
52943,100.36,17.44
52944,100.32,20.99
52945,100.32,20.99
52946,439.66,31.02
52947,439.66,31.02
52948,795.68,31.02
52949,795.68,31.02
52950,796.93,31.02
52951,796.93,31.02
52952,793.95,31.02
52953,793.95,31.02
52954,799.02,31.02
52955,799.02,31.02
52956,794.08,31.02
52957,794.08,31.02
52958,794.73,31.02
52959,794.73,31.02
52960,796.29,31.02
52961,796.29,31.02
52962,794.20,31.02
52963,794.20,31.02
52964,798.77,31.02
52965,798.77,31.02
52966,798.16,31.02
52967,798.16,31.02
52968,625.35,40.44
52969,625.35,40.44
52970,99.97,40.45
52971,99.97,40.45
52972,100.56,40.46
52973,100.56,40.46
52974,99.96,16.30
52975,99.96,16.30
52976,100.08,21.78
52977,100.08,21.78
52978,695.38,24.51
52979,695.38,24.51
52980,796.99,24.51
52981,796.99,24.51
52982,793.77,24.51
52983,793.77,24.51
52984,793.77,24.51
52985,797.59,24.51
52986,797.59,24.51
52987,328.18,29.08
52988,328.18,29.08
52989,314.52,3.25
52990,314.52,3.25
52991,100.60,11.44
52992,100.60,11.44
52993,100.22,15.04
52994,100.22,15.04
52995,99.54,18.69
52996,99.54,18.69
52997,469.54,27.94
52998,469.54,27.94
52999,799.16,27.94
53000,799.16,27.94
53001,795.25,27.94
53002,795.25,27.94
53003,797.21,27.94
53004,797.21,27.94
53005,799.66,27.94
53006,799.66,27.94
53007,795.91,27.94
53008,795.91,27.94
53009,795.92,27.94
53010,795.92,27.94
53011,796.31,27.94
53012,796.31,27.94
53013,798.89,27.94
53014,798.89,27.94
53015,795.24,27.94
53016,795.24,27.94
53017,352.19,36.62
53018,352.19,36.62
53019,99.95,36.63
53020,99.95,36.63
53021,99.84,23.09
53022,99.84,23.09
53023,100.06,19.23
53024,100.06,19.23
53025,155.35,28.04
53026,155.35,28.04
53027,798.97,28.04
